Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
rifJ32,0,0,"-0,1",0,0,0,"13,18","0,0697","-0,00012109",0,"0,052615","6,171E-05","0,067697",0,0,0,0,0,0,package://awjoint32100/meshes/rifJ32.STL,"0,79216","0,81961","0,93333",1,0,0,0,0,0,0,package://awjoint32100/meshes/rifJ32.STL,,J40-1,rif,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
J32,0,0,"-0,01",0,0,0,"0,99","0,002116",0,0,"0,002116","-2,8993E-20","0,004099",0,0,0,0,0,0,package://awjoint32100/meshes/J32.STL,"0,8902","0,8902","0,91373",1,0,0,0,0,0,0,package://awjoint32100/meshes/J32.STL,,D105133-1,J32,asse J32,J32,revolute,"0,1085",0,"-0,1005",0,"1,5708",0,rifJ32,0,0,-1,360,"1,2436","-3,14","3,14",,,1,"0,1",,,,
